,warehouse_1,warehouse_2,warehouse_3,warehouse_4,warehouse_5,warehouse_6,warehouse_7,warehouse_8,warehouse_9,warehouse_10,warehouse_11,warehouse_12,warehouse_13
product_1817,1,0,0,1,0,0,0,0,0,0,0,1,0
product_1818,183,1,0,1,133,22,0,0,364,0,0,0,0
product_1819,0,0,0,0,0,0,1,0,0,0,0,10,1
product_1820,0,0,3,0,0,0,0,0,9,1,0,0,0
product_1821,0,0,0,1,43,0,0,0,0,0,0,1,0
product_1822,11,1,15,1,27,12,0,0,0,5,1,1,0
product_1823,1,1,0,1,17,33,0,0,29,99,223,0,0
product_1824,0,0,0,0,0,0,0,0,0,0,2,24,0
product_1825,1,1,56,1,0,6,0,0,0,0,0,1,0
product_1826,50,1,64,47,19,0,0,0,205,5,4,1,0
product_1827,0,0,0,0,0,2,0,0,0,0,0,0,0
product_1828,16,0,0,1,3,0,0,0,9,0,1,1,0
product_1829,6,0,0,0,65,0,0,0,0,0,0,0,0
product_1830,0,0,0,0,0,0,0,0,0,0,0,1,0
product_1831,0,0,0,12,2,0,0,0,0,14,0,0,0
product_1832,1,0,6,13,12,0,0,0,71,0,14,0,0
product_1833,0,0,0,0,1,1,0,0,7,0,6,0,0
product_1834,0,0,0,0,0,0,0,0,0,0,0,64,0
product_1835,0,0,0,0,17,1,0,0,0,0,0,0,0
product_1836,1,0,19,1,0,4,0,0,0,57,181,1,0
product_1837,39,318,0,0,97,0,0,0,44,1,109,1,0
product_1838,1,1,0,0,0,0,0,0,0,84,0,1,0
product_1839,0,0,0,0,1,21,0,0,0,0,0,0,0
product_1840,0,0,0,0,0,2,0,0,0,0,0,0,0
product_1841,0,0,0,20,0,0,0,0,0,0,0,0,0
product_1842,0,0,62,0,0,0,0,0,0,30,151,0,0
product_1843,13,0,1,3,0,12,0,0,0,9,0,0,0
product_1844,0,0,0,0,0,12,0,0,0,0,0,0,0
product_1845,1,54,29,164,57,0,0,0,0,80,244,0,0
product_1846,0,0,2,0,0,12,0,0,0,0,0,0,0
product_1847,0,0,1,24,0,296,0,0,0,35,0,0,0
product_1848,1,0,10,1,1,13,0,0,0,24,107,1,0
product_1849,1,0,19,1,21,0,0,0,0,35,0,0,0
product_1850,19,9,86,1,144,358,0,0,234,71,20,0,0
product_1851,0,0,0,0,0,0,1,1293,0,0,0,0,0
product_1852,0,0,1,0,0,5,0,0,0,0,0,0,0
product_1853,1,0,108,51,20,1,0,0,98,180,0,0,0
product_1854,1,1,0,0,0,0,0,0,0,7,0,0,0
product_1855,1,3,162,1,36,85,0,0,212,1,155,1,0
product_1856,0,0,0,1,0,14,0,0,0,0,0,0,0
product_1857,0,0,0,0,0,0,0,0,0,6,0,0,0
product_1858,0,1,11,0,1,17,0,0,11,12,14,0,0
product_1859,1,1,0,1,9,15,0,0,266,15,103,1,0
product_1860,0,1,0,0,12,1,0,0,29,1,29,0,0
product_1861,1,0,0,0,151,1,0,0,0,13,192,0,0
product_1862,0,0,298,0,172,13,0,0,0,297,0,0,0
product_1863,231,0,0,6,0,0,0,0,0,0,0,13,0
product_1864,587,0,0,5,0,0,0,0,0,0,0,4,0
product_1865,0,1,0,1,0,0,0,0,0,41,597,0,0
product_1866,0,1,0,0,0,1,0,0,0,0,0,0,0
product_1867,1,66,22,29,0,27,0,0,75,6,62,1,0
product_1868,31,1,225,85,51,40,0,0,172,41,34,1,0
product_1869,0,0,0,0,0,0,0,0,0,0,0,46,0
product_1870,0,0,0,0,0,0,0,101,0,0,0,0,1
product_1871,1,20,0,48,133,0,0,0,135,166,33,0,0
product_1872,0,0,0,0,0,0,0,190,0,0,0,0,0
product_1873,697,48,236,84,1559,260,0,0,315,6,642,1,0
product_1874,0,0,0,0,0,29,0,0,135,154,1,0,0
product_1875,0,0,0,30,0,0,0,0,0,313,0,0,0
product_1876,0,0,1,0,0,63,0,0,0,0,0,0,0
product_1877,125,0,0,1,29,0,0,0,607,0,229,0,0
product_1878,0,0,0,0,0,14,0,0,0,0,0,0,0
product_1879,0,0,183,0,0,22,0,0,241,1091,251,0,0
product_1880,1,0,0,1,1,31,0,0,23,32,54,0,0
product_1881,0,1,1,0,220,0,0,0,0,0,0,0,0
product_1882,0,0,0,0,0,12,0,0,0,0,0,0,0
product_1883,0,0,0,217,0,0,0,0,0,0,0,0,0
product_1884,0,0,1,0,0,2,0,0,0,1,0,0,0
product_1885,25,0,0,439,0,0,0,0,0,0,0,0,0
product_1886,1,1,0,1,0,14,0,0,56,0,195,1,0
product_1887,0,295,2,0,2,9,1,0,0,3,1,109,0
product_1888,1,3,0,7,0,0,0,0,5,5,0,0,0
product_1889,0,0,0,0,0,4,0,0,0,0,0,0,0
product_1890,0,1,0,0,10,0,0,0,0,0,0,0,0
product_1891,0,1,0,1,0,0,0,0,0,34,0,1,0
product_1892,0,0,12,0,10,7,0,0,0,0,0,0,0
product_1893,0,0,0,0,0,21,0,0,0,0,0,0,0
product_1894,0,0,0,0,1,0,0,0,0,0,1,1,0
product_1895,0,0,0,0,0,0,0,0,11,0,0,0,0
product_1896,3,1,4,1,1,1,0,0,33,1,1,1,0
product_1897,0,0,164,0,33,69,0,0,9,142,20,0,0
product_1898,0,0,0,0,0,0,0,0,16,0,57,0,0
product_1899,0,0,0,0,1,0,0,0,0,0,2,0,0
product_1900,0,1,26,0,11,0,0,0,0,17,1,0,0
product_1901,0,0,0,1,0,0,0,0,0,0,0,0,0
product_1902,1,1,0,52,0,8,0,0,241,0,40,0,0
product_1903,0,0,0,0,101,0,0,0,0,0,30,0,0
product_1904,1,1,15,1,6,2,0,0,0,0,78,1,0
product_1905,1,0,0,0,0,0,0,0,1,0,0,3,0
product_1906,0,0,0,0,0,51,0,0,0,0,0,0,0
product_1907,14,0,0,0,0,0,0,0,0,2,45,0,0
product_1908,1,1,80,1,362,490,0,0,2,1,0,0,0
product_1909,0,0,0,0,0,0,0,0,0,22,0,0,0
product_1910,14,0,0,0,108,0,0,0,13,0,35,0,0
product_1911,0,0,0,38,17,0,0,0,0,0,26,0,0
product_1912,1,366,1,898,1922,1,0,0,1,1472,2,1,0
product_1913,41,15,0,37,67,0,0,0,489,101,1,1,0
product_1914,36,0,176,0,19,89,0,0,0,30,38,0,0
product_1915,1,0,4,0,0,13,0,0,20,4,12,1,0
product_1916,33,0,99,1,3,1,0,0,174,1,178,1,0
product_1917,0,0,0,330,0,0,0,0,0,0,0,0,0
product_1918,0,0,0,6,0,0,0,0,0,0,0,0,0
product_1919,199,1,12,3,62,20,0,0,82,0,50,1,0
product_1920,1,0,17,36,0,16,0,0,0,0,0,0,0
product_1921,1,1,0,13,0,0,0,0,30,45,1,0,0
product_1922,1,0,60,1,74,538,0,0,0,97,235,0,0
product_1923,68,23,1057,3,252,481,0,0,337,804,511,3,0
product_1924,208,1,1035,0,433,1,0,0,8,1,100,0,0
product_1925,14,6,26,1,18,16,0,0,1,0,16,0,0
product_1926,101,6,133,110,221,160,0,0,160,138,172,1,0
product_1927,1,1,3,1,2416,23,0,0,0,1,494,3,0
product_1928,0,1,22,0,5,10,0,0,0,0,4,0,0
product_1929,0,0,1,0,0,25,0,0,0,16,0,0,0
product_1930,4,0,0,0,0,11,0,0,0,0,1,0,0
product_1931,69,1,0,32,132,20,0,0,88,0,0,0,0
product_1932,297,1,0,0,54,0,0,0,0,0,1,1,0
product_1933,1,1,1,44,30,0,0,0,16,0,0,0,0
product_1934,0,0,25,0,0,5,0,0,0,0,0,0,0
product_1935,1,1,89,1,31,0,0,0,0,1,100,1,0
product_1936,1,1,115,0,211,129,0,0,56,55,1,0,0
product_1937,0,0,4,0,0,0,0,0,198,139,301,0,0
product_1938,81,0,7,59,0,0,0,0,0,53,0,0,0
product_1939,0,1,0,10,208,4,0,0,22,39,0,1,0
product_1940,0,0,0,0,638,1,0,0,0,1,1,0,0
product_1941,0,1,0,0,0,33,0,0,11,1,0,0,0
product_1942,3,1,0,0,0,0,0,0,1,1,3,0,0
product_1943,75,0,0,0,0,90,0,0,0,0,0,0,0
product_1944,1,1,0,1,63,3,0,0,5,62,1,1,0
product_1945,86,1,83,106,84,12,0,0,42,45,131,1,0
product_1946,1,1,27,1,14,43,0,0,17,3,50,1,0
product_1947,1,0,9,1,0,9,0,0,6,0,8,0,0
product_1948,0,7,0,0,18,0,0,0,3,70,0,0,0
product_1949,0,0,2,0,0,11,0,0,0,0,0,0,0
product_1950,75,89,0,47,19,47,0,0,189,100,20,1,0
product_1951,0,0,0,0,0,1,0,0,0,0,0,0,0
product_1952,7,75,138,0,88,40,0,1,238,18,1,0,0
product_1953,750,793,3,587,95,20,0,0,815,760,262,0,0
product_1954,1,9,0,0,3,22,0,0,0,0,23,0,0
product_1955,1,0,54,0,4,229,0,0,0,1,2,1,0
product_1956,0,1,0,0,0,11,0,0,1,0,5,0,0
product_1957,0,0,0,0,0,0,0,0,0,0,0,397,72
product_1958,1,0,8,0,0,1,0,0,0,4,0,0,0
product_1959,0,1,0,0,0,0,0,523,0,0,0,73,0
product_1960,0,29,0,0,0,0,0,0,0,0,0,16,0
product_1961,0,0,0,0,0,1,0,0,0,1,10,9,0
product_1962,5,1,82,1,39,81,0,0,8,28,0,0,0
product_1963,1,1,0,0,0,0,0,0,202,13,0,0,0
product_1964,369,0,2,0,0,185,0,0,0,0,1,0,0
product_1965,1,0,11,1,2,0,0,0,0,19,54,0,0
product_1966,0,0,0,0,0,3,0,0,16,17,0,0,0
product_1967,1,1,0,1,0,0,0,1,4,1,0,76,0
product_1968,0,0,0,0,21,0,0,0,0,0,0,0,0
product_1969,67,0,64,0,61,0,0,0,0,17,15,1,0
product_1970,1,9,1,1,188,0,0,0,105,93,1,1,0
product_1971,0,0,0,0,38,1,0,0,101,0,1,0,0
product_1972,0,0,0,8,0,0,0,0,0,0,0,0,0
product_1973,0,0,0,18,0,0,0,0,0,0,0,0,0
product_1974,1,8,1,22,0,0,0,0,32,14,0,1,0
product_1975,0,1,0,0,28,0,0,0,4,36,0,0,0
product_1976,0,0,0,0,0,0,0,0,3,0,0,0,0
product_1977,1,1,0,1,0,1,0,0,0,92,0,1,0
product_1978,0,1,19,0,2,23,0,0,22,1,36,0,0
product_1979,0,4,1,0,3,16,2,0,0,1,1,6432,0
product_1980,0,1,0,5,0,0,0,0,0,0,0,881,0
product_1981,1,0,4,0,0,0,0,0,0,1,0,0,0
product_1982,0,1,0,0,1,1,0,0,0,0,0,0,0
product_1983,0,0,494,0,156,167,0,0,0,50,0,0,0
product_1984,0,0,0,0,15,1,0,0,0,0,0,0,0
product_1985,0,0,0,0,1,206,0,0,0,0,1,0,0
product_1986,0,0,0,0,0,19,0,0,0,0,0,0,0
product_1987,0,7,0,2,0,0,0,0,47,0,19,0,0
product_1988,1,0,0,1,1,0,0,0,0,45,0,1,0
product_1989,1,1,0,1,218,1,0,0,0,1,0,1,0
product_1990,0,1,0,45,0,21,0,0,0,116,0,0,0
product_1991,0,4,0,0,16,14,0,0,14,1,1,1,0
product_1992,0,0,0,0,0,20,0,0,195,0,0,0,0
product_1993,0,0,0,0,0,1,0,0,0,0,0,0,0
product_1994,1,0,0,0,65,0,0,0,23,0,0,0,0
product_1995,0,0,0,0,0,0,0,0,0,46,21,0,0
product_1996,0,216,0,0,0,0,0,0,0,0,0,1872,0
product_1997,1,0,0,0,98,55,0,0,0,0,49,0,0
product_1998,0,0,0,0,4,0,0,0,0,0,0,0,0
product_1999,0,0,1,6,1,1,0,0,0,0,0,0,0
product_2000,0,0,0,0,1,0,0,0,0,31,0,0,0
product_2001,0,0,53,0,15,104,0,0,13,46,19,0,0
product_2002,0,1,0,0,31,2,0,0,2,9,30,0,0
product_2003,0,0,7,0,0,30,0,0,0,0,0,0,0
product_2004,1,1,0,4,1,1,0,0,1424,743,1,1,0
product_2005,21,506,0,112,600,3,0,0,161,1,220,1,0
product_2006,0,664,0,0,0,451,0,0,127,3,1,247,0
product_2007,274,95,325,97,471,168,0,14,199,275,539,1,0
product_2008,1,85,0,1,0,0,0,0,381,296,0,1,0
product_2009,0,0,0,0,0,0,119,0,0,0,0,0,0
product_2010,91,7,23,1,63,32,0,0,0,23,36,1,0
product_2011,0,0,0,0,3,0,0,0,0,0,0,0,0
product_2012,128,1,1,1,61,22,0,0,510,0,0,0,0
product_2013,30,0,28,1,38,0,0,0,51,12,48,0,0
product_2014,0,1,0,1,387,0,0,0,579,0,0,0,0
product_2015,0,1,23,1,0,9,0,0,0,16,0,0,0
product_2016,16,1,75,1,0,18,0,0,39,17,0,1,0
product_2017,1,1,0,1,3,0,0,0,53,10,33,0,0
product_2018,1,1,1,1,7,29,0,0,4,0,42,1,0
product_2019,0,0,0,0,1,0,0,0,0,0,21,0,0
product_2020,10,0,0,0,1,0,0,0,66,0,0,0,0
product_2021,0,0,9,0,0,34,0,0,0,18,0,0,0
product_2022,0,0,20,0,0,31,0,0,0,0,0,0,0
product_2023,0,0,0,1,12,0,0,0,0,1,0,0,0
product_2024,1,0,0,1,1,0,0,0,0,5,0,0,0
product_2025,1,26,0,1,0,30,0,0,0,1,16,1,0
product_2026,1,1,8,1,26,26,0,0,7,1,56,0,0
product_2027,1,1,18,1,0,11,0,0,23,0,5,0,0
product_2028,1,1,0,1,0,9,0,0,0,0,0,0,0
product_2029,0,0,15,134,3,57,0,0,1587,314,810,1,0
product_2030,1,0,0,0,73,0,0,0,0,0,0,0,0
product_2031,59,0,68,0,62,31,0,0,0,13,0,0,0
product_2032,3,0,0,0,0,0,0,0,0,0,0,16,0
product_2033,0,0,1,0,1,0,0,0,0,4,0,0,0
product_2034,51,1,5,0,14,10,0,0,88,0,295,0,0
product_2035,0,0,0,0,0,82,0,0,69,0,0,0,0
product_2036,1,0,0,0,24,0,0,0,0,0,0,1,0
product_2037,1,0,0,0,0,8,0,0,0,2,2,0,0
product_2038,0,0,0,0,0,2,0,0,0,2,0,0,0
product_2039,0,1,5,0,1,0,0,0,4,0,9,0,0
product_2040,0,0,1,0,1,16,0,0,14,11,15,1,0
product_2041,0,1,0,0,0,0,0,8,0,0,0,16,0
product_2042,0,0,0,0,0,0,0,0,0,0,0,0,22
product_2043,5,0,0,0,0,0,0,0,54,1,0,0,0
product_2044,12,15,45,3,16,5,0,0,30,1,19,0,0
product_2045,0,1,78,1,88,77,0,0,33,33,216,1,0
product_2046,0,0,0,0,32,18,0,0,0,0,0,0,0
product_2047,12,0,0,0,0,79,0,1,0,177,4,0,0
product_2048,1,1,94,1,0,170,0,0,0,1,36,1,0
product_2049,0,0,0,5,0,24,0,0,0,0,0,0,0
product_2050,0,0,0,0,0,0,0,0,0,127,0,0,0
product_2051,0,0,0,0,0,2,40,0,0,0,0,0,0
product_2052,0,0,12,0,0,94,0,0,0,1,0,0,0
product_2053,0,0,0,0,0,1,0,0,0,0,2,0,0
product_2054,1,34,44,26,1,87,0,0,16,44,3,0,0
product_2055,0,0,0,8,0,0,0,0,0,0,0,0,0
product_2056,0,0,0,0,0,0,0,0,2,0,0,3,34
product_2057,96,49,78,92,52,83,0,0,76,23,77,1,0
product_2058,392,1,16,0,0,720,0,0,0,0,1,0,0
product_2059,0,0,0,1,5,3,0,0,0,45,5,0,0
product_2060,1,1,8,0,0,2,0,0,0,4,1,0,0
product_2061,0,0,203,0,1,1,0,0,59,0,330,0,0
product_2062,0,0,0,10,0,3,0,0,0,2,0,0,0
product_2063,0,0,0,1,0,2,0,0,0,1,0,0,0
product_2064,0,16,0,0,0,0,0,0,0,0,0,17,0
product_2065,0,198,0,0,1,0,0,0,0,0,0,0,0
product_2066,0,0,0,0,8,77,0,0,0,18,0,1,0
product_2067,1,0,1,0,50,33,0,0,1,1,4,0,0
product_2068,0,0,0,0,0,0,0,0,0,0,0,550,0
product_2069,0,0,0,28,0,60,0,0,0,0,0,0,0
product_2070,1,0,19,1,15,0,0,0,0,0,7,1,0
product_2071,3,0,1,1,6,79,0,0,709,536,0,0,0
product_2072,1,112,1,0,0,5,0,2,1,7,50,0,0
product_2073,0,0,0,0,10,0,0,0,0,0,3,0,0
product_2074,0,0,19,0,2,0,0,0,13,2,0,0,0
product_2075,0,0,18,0,0,76,0,0,0,0,0,0,0
product_2076,0,0,10,0,24,12,0,0,14,0,0,0,0
product_2077,0,0,0,0,2,0,0,0,7,0,0,0,0
product_2078,1,1,0,1,0,22,0,0,0,0,0,0,0
product_2079,2,3785,1,0,5,10,1,0,0,1,2,0,0
product_2080,1,1108,0,0,3,4,0,0,0,4,0,0,0
product_2081,1,1,0,1,171,1,0,0,0,23,0,1,0
product_2082,0,0,0,352,1,0,0,0,1,0,0,0,0
product_2083,1,0,659,2,316,97,0,0,0,4,2,0,0
product_2084,0,0,0,0,21,0,0,0,0,0,0,0,0
product_2085,0,0,18,1,25,3,0,0,0,0,0,0,0
product_2086,1,1,0,1,0,94,0,0,0,90,0,1,0
product_2087,0,1,59,1,42,90,0,0,71,1,5,0,0
product_2088,0,1,0,0,8,0,0,0,34,0,1,0,0
product_2089,1,0,6,0,12,0,0,0,78,0,31,0,0
product_2090,0,0,0,0,0,0,0,0,2,0,1,0,0
product_2091,3,0,0,0,0,96,0,0,0,42,0,1,0
product_2092,0,0,0,0,0,54,0,0,0,0,0,0,0
product_2093,0,0,0,0,0,0,0,0,23,9,1,0,0
product_2094,0,0,0,0,14,0,0,0,0,20,0,0,0
product_2095,0,0,0,24,0,19,0,0,0,0,0,0,0
product_2096,0,0,84,0,0,73,0,0,0,4,1,0,0
product_2097,0,1,88,1,17,4,0,0,104,0,6,0,0
product_2098,0,1,0,0,0,0,0,0,0,1,0,0,0
product_2099,0,1,15,0,2,2,0,0,32,63,87,0,0
product_2100,0,1,14,0,0,0,0,0,12,6,0,0,0
product_2101,0,25,0,0,7,0,0,0,78,58,0,0,0
product_2102,0,0,4,0,2,4,0,0,39,0,5,0,0
product_2103,0,1,40,0,32,15,0,0,89,23,5,0,0
product_2104,0,0,0,0,0,0,0,0,0,0,0,256,0
product_2105,0,0,0,1,0,0,0,0,0,0,0,0,0
product_2106,0,0,19,0,0,25,0,0,27,0,17,0,0
product_2107,0,0,1,0,4,0,0,0,0,0,0,0,0
product_2108,1,1,17,0,0,33,0,0,0,0,0,0,0
product_2109,0,0,10,0,0,44,0,0,0,2,0,0,0
product_2110,0,0,0,1,2,0,0,0,0,0,43,0,0
product_2111,0,1,0,1,1,0,0,0,0,29,0,1,0
product_2112,0,0,0,0,0,59,0,0,49,1,50,0,0
product_2113,1,1,1,0,449,1,0,0,0,0,4,0,0
product_2114,1,51,0,1,33,0,0,0,80,0,44,1,0
product_2115,135,0,0,7,0,0,0,0,0,136,0,1,0
product_2116,0,0,8,0,28,161,0,0,0,0,28,0,0
product_2117,1,0,19,1,27,0,0,0,0,0,22,1,0
product_2118,0,0,0,0,2,0,0,0,0,0,0,0,0
product_2119,0,0,6,0,11,17,0,0,0,28,0,0,0
product_2120,0,0,0,0,8,18,0,0,0,30,0,0,0
product_2121,0,0,0,0,0,1,0,0,1,1,0,0,0
product_2122,1,4,0,0,0,0,0,1,15,0,46,1,0
product_2123,1,1,0,0,0,8,0,0,0,1,0,0,0
product_2124,0,0,0,10,2,0,0,0,6,2,0,0,0
product_2125,0,0,0,0,0,1,0,0,0,2,2,0,0
product_2126,66,1,32,0,0,0,0,0,0,10,5,0,0
product_2127,0,0,1,1,13,0,0,0,0,0,1,1,0
product_2128,1,0,0,0,0,22,0,0,0,0,0,0,0
product_2129,0,0,2,0,0,1,0,0,0,0,0,0,0
product_2130,3,0,0,0,0,4,0,0,0,0,0,0,0
product_2131,0,0,37,0,100,0,0,0,16,0,151,0,0
product_2132,1,1,40,2,60,73,0,0,89,65,205,1,0
product_2133,1,191,0,0,0,2,0,116,0,0,0,135,0
product_2134,0,0,0,0,0,0,0,0,0,0,0,18,0
product_2135,0,0,0,0,0,0,0,0,0,0,0,34,0
product_2136,0,0,1,0,1,0,0,0,0,0,0,0,0
product_2137,146,0,43,1,25,31,0,0,164,150,36,0,0
product_2138,0,0,0,0,0,60,0,0,0,0,0,0,0
product_2139,50,1,46,1,103,0,0,0,208,143,56,1,0
product_2140,1,0,170,38,16,89,0,0,0,1,2,0,0
product_2141,0,1,1,0,0,1,0,0,0,314,889,0,0
product_2142,0,0,0,0,50,53,0,0,0,0,0,0,0
product_2143,0,0,0,37,0,0,0,0,0,0,0,0,0
product_2144,1,72,1,0,502,532,0,0,2,216,96,1,0
product_2145,1,0,0,0,0,117,0,0,0,14,0,0,0
product_2146,1,1,0,1,2,0,0,0,74,9,31,1,0
product_2147,120,1,0,14,0,61,0,0,56,44,115,0,0
product_2148,0,1,28,1,0,0,0,0,45,0,9,0,0
product_2149,0,0,0,0,0,1,0,0,35,0,1,0,0
product_2150,0,0,1,4,0,53,0,0,0,9,0,0,0
product_2151,30,0,1,3,0,42,0,0,0,8,0,0,0
product_2152,0,0,35,1,0,31,0,0,0,0,55,0,0
product_2153,68,0,0,309,0,26,0,0,0,1,1,1,0
product_2154,0,0,0,0,0,3,0,0,1,0,0,0,0
product_2155,0,0,0,0,0,2,0,0,166,1,0,0,0
product_2156,0,0,0,0,8,0,0,0,0,0,13,0,0
product_2157,0,0,1,0,1,1,0,0,0,0,0,0,0
product_2158,0,1,80,0,0,0,0,0,916,64,0,0,0
product_2159,0,0,0,0,2,1,0,0,0,37,0,0,0
product_2160,1,5,1,1,1,0,0,0,4,1,35,1,0
product_2161,0,1,0,0,0,7,0,0,0,0,21,0,0
product_2162,1,1,0,1,0,12,0,0,0,0,0,0,0
product_2163,0,0,0,0,0,0,0,0,75,0,0,0,0
product_2164,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2165,1,12,0,0,3,0,0,0,0,22,0,0,0
product_2166,1,0,1,0,1,2,0,0,4,3,0,0,0
product_2167,0,0,0,0,21,126,0,0,86,237,0,0,0
product_2168,28,1,271,1,0,0,0,0,0,10,0,0,0
product_2169,1,95,0,1,17,1,0,0,192,9,0,1,0
product_2170,0,0,0,0,1,4,0,0,0,0,16,0,0
product_2171,0,0,0,0,0,0,0,0,0,0,0,11,0
product_2172,0,0,0,0,1,2,0,0,2,0,3,0,0
product_2173,139,1,292,167,223,45,0,0,104,1,68,1,0
product_2174,11,0,25,1,35,11,0,0,0,11,25,0,0
product_2175,0,0,0,0,0,131,0,0,0,0,4,0,0
product_2176,1,0,0,0,0,0,0,0,19,0,6,0,0
product_2177,0,1,1,1,45,0,0,0,0,0,14,1,0
product_2178,44,83,91,0,0,1,0,0,183,100,0,1,0
product_2179,0,1,0,0,0,0,0,0,0,0,0,0,0
product_2180,0,0,0,0,4,0,0,0,0,0,0,0,0
product_2181,0,0,0,0,4,0,0,0,13,7,4,0,0
product_2182,0,9,49,1,8,21,0,0,0,102,0,0,0
product_2183,0,0,0,0,1,0,0,0,0,0,0,0,0
product_2184,0,1,9,18,110,5,0,1,0,1,73,0,0
product_2185,1,0,0,1,0,0,0,0,41,30,21,0,0
product_2186,0,0,0,0,0,14,0,0,0,0,0,0,0
product_2187,0,0,23,0,4,2,0,0,0,1,0,0,0
product_2188,0,0,47,0,30,0,0,0,34,1,2,0,0
product_2189,0,0,0,0,19,42,0,0,0,78,17,1,0
product_2190,0,0,0,0,0,3,0,0,21,17,0,0,0
product_2191,1003,0,0,0,0,0,0,0,0,0,0,158,0
product_2192,93,0,45,0,16,2,0,0,37,33,44,0,0
product_2193,0,1,0,28,62,3,0,0,52,22,0,0,0
product_2194,79,1,47,89,32,52,0,0,0,26,69,1,0
product_2195,369,219,250,139,126,206,0,0,311,80,399,1,0
product_2196,1,1,15,1,1,13,0,0,0,0,264,0,0
product_2197,26,27,50,0,0,4,0,0,251,91,0,0,0
product_2198,112,0,470,0,609,32,0,0,280,443,116,0,0
product_2199,21,1,0,12,13,12,0,0,6,0,0,1,0
product_2200,37,354,1,1,142,1,0,0,456,0,22,1,0
product_2201,0,1,3,0,16,0,0,0,0,0,16,0,0
product_2202,39,1,28,1,0,35,0,0,9,1,32,0,0
product_2203,13,1,1,14,11,0,0,0,203,4,13,1,0
product_2204,854,56,593,255,464,195,0,0,148,60,176,1,0
product_2205,0,0,0,0,0,0,0,0,7,0,5,0,0
product_2206,1,0,1,0,16,0,0,0,0,73,5,0,0
product_2207,0,0,0,0,0,1,0,0,0,5,0,0,0
product_2208,7,0,0,0,0,3,0,0,93,5,15,0,0
product_2209,0,2,1,0,0,55,0,0,0,83,39,0,0
product_2210,43,1,0,41,6,33,0,0,87,24,295,0,0
product_2211,0,0,0,0,11,0,0,0,0,19,22,0,0
product_2212,907,138,1,1445,2391,3,0,0,52,1547,265,0,0
product_2213,1,0,0,0,0,0,0,0,1,0,8,0,0
product_2214,150,0,70,0,150,90,0,0,230,50,338,0,0
product_2215,100,0,140,0,181,60,0,0,252,60,168,0,0
product_2216,1,0,38,0,14,31,0,0,0,0,46,0,0
product_2217,0,1,0,0,32,0,0,0,0,0,0,0,0
product_2218,38,18,18,1,127,1,0,0,97,146,0,0,0
product_2219,0,1,9,0,2,9,0,0,20,0,0,1,0
product_2220,0,0,0,0,0,22,0,0,0,0,1,0,0
product_2221,556,113,196,494,3797,1650,0,0,2674,2771,416,1,0
product_2222,5,0,0,0,0,1,0,0,0,0,23,0,0
product_2223,114,20,5,43,3,24,0,0,46,1,71,1,0
product_2224,12,1,0,0,0,27,0,0,42,0,0,0,0
product_2225,14,22,0,1,46,9,0,0,117,55,6,1,0
product_2226,0,0,0,0,34,3,0,0,0,4,0,0,0
product_2227,0,0,1,0,13,35,0,0,0,1,1,0,0
product_2228,107,1,0,119,128,0,0,0,142,122,325,1,0
product_2229,0,0,0,0,11,2,0,0,0,0,0,0,0
product_2230,1,1,0,1,0,0,0,0,0,207,0,1,0
product_2231,43,67,0,1,1,0,0,0,4,62,34,0,0
product_2232,64,111,126,0,73,64,0,0,0,0,130,0,0
product_2233,1,0,0,1,419,0,0,0,307,0,139,1,0
product_2234,0,0,0,1,0,0,0,0,0,0,0,0,0
product_2235,1,0,2,0,65,3,0,0,0,0,46,0,0
product_2236,75,0,0,0,163,471,0,0,0,7,2,0,0
product_2237,0,0,4,11,6,0,0,0,0,81,0,0,0
product_2238,0,0,0,0,0,8,0,0,0,0,0,0,0
product_2239,0,0,63,65,6,9,0,0,0,0,3,1,0
product_2240,1,0,0,0,11,6,0,0,23,2,0,0,0
product_2241,0,0,1,1,0,0,0,0,8,5,0,1,0
product_2242,101,25,66,1,95,27,0,0,0,22,0,0,0
product_2243,0,0,0,17,0,0,0,0,0,0,0,0,0
product_2244,0,0,0,0,0,0,0,0,32,0,0,0,0
product_2245,0,13,0,0,0,39,0,0,19,0,19,0,0
product_2246,0,0,0,0,0,0,0,0,0,4,0,0,0
product_2247,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2248,10,0,4,0,6,0,0,0,0,0,0,0,0
product_2249,151,0,228,40,18,119,0,0,39,5,261,1,0
product_2250,0,0,0,0,1,0,0,0,0,1476,0,0,0
product_2251,1,621,11,0,4,485,4,0,0,0,1,0,0
product_2252,938,14,9,0,410,67,0,0,308,1,244,0,0
product_2253,0,1,6,1,0,23,0,0,0,0,0,0,0
product_2254,1,1,0,1,3,0,0,0,1,19,9,1,0
product_2255,0,0,0,1,19,13,0,0,2,30,0,0,0
product_2256,4,1,32,3,0,0,0,0,126,81,1,1,0
product_2257,0,0,0,0,28,2,0,0,0,0,0,0,0
product_2258,1,0,0,0,6,26,0,0,0,0,0,0,0
product_2259,10,0,6159,1,0,1142,0,0,0,1,0,1,0
product_2260,2,0,4162,1,0,428,0,0,0,0,0,2,0
product_2261,1,0,257,0,0,8,0,0,0,0,0,1,0
product_2262,0,0,0,1,0,282,0,0,0,0,0,0,0
product_2263,1,0,4609,0,0,1011,0,0,0,0,0,3,0
